timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685389696803,1,Main Catalog,200,OK,Thread Group 1-25,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389697059,2,Birds,200,OK,Thread Group 1-8,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685389697095,1,Birds,200,OK,Thread Group 1-9,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1685389697123,3,Login,200,OK,Thread Group 1-13,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389697123,2,Login-0,302,Found,Thread Group 1-13,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389697125,1,Login-1,200,OK,Thread Group 1-13,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389697117,10,Home,200,OK,Thread Group 1-1,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389697117,2,Home-0,302,Found,Thread Group 1-1,,true,,146,195,25,25,http://localhost:8080/jpetstore,2,0,0
1685389697119,8,Home-1,200,OK,Thread Group 1-1,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,8,0,0
1685389697123,6,Sign Out,200,OK,Thread Group 1-5,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389697123,4,Sign Out-0,302,Found,Thread Group 1-5,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1685389697127,2,Sign Out-1,200,OK,Thread Group 1-5,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389697157,7,Sign In,200,OK,Thread Group 1-22,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,7,0,0
1685389697206,3,Login,200,OK,Thread Group 1-12,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389697206,2,Login-0,302,Found,Thread Group 1-12,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389697208,1,Login-1,200,OK,Thread Group 1-12,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389697380,2,Home,200,OK,Thread Group 1-2,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389697380,1,Home-0,302,Found,Thread Group 1-2,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389697381,1,Home-1,200,OK,Thread Group 1-2,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389698067,2,Sign In,200,OK,Thread Group 1-24,text,true,,3925,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389698116,7,Login,200,OK,Thread Group 1-15,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389698116,1,Login-0,302,Found,Thread Group 1-15,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389698117,6,Login-1,200,OK,Thread Group 1-15,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1685389698122,3,Login,200,OK,Thread Group 1-14,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389698122,2,Login-0,302,Found,Thread Group 1-14,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389698124,1,Login-1,200,OK,Thread Group 1-14,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389698194,1,Home,200,OK,Thread Group 1-3,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389698194,0,Home-0,302,Found,Thread Group 1-3,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389698194,1,Home-1,200,OK,Thread Group 1-3,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389698215,7,Birds,200,OK,Thread Group 1-10,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,7,0,0
1685389698214,9,Sign In,200,OK,Thread Group 1-23,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,9,0,0
1685389698229,2,Home,200,OK,Thread Group 1-4,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389698229,1,Home-0,302,Found,Thread Group 1-4,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389698230,1,Home-1,200,OK,Thread Group 1-4,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389698238,2,Birds,200,OK,Thread Group 1-11,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685389698265,4,Sign Out,200,OK,Thread Group 1-7,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389698265,2,Sign Out-0,302,Found,Thread Group 1-7,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389698267,2,Sign Out-1,200,OK,Thread Group 1-7,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389698269,5,Sign Out,200,OK,Thread Group 1-6,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389698269,2,Sign Out-0,302,Found,Thread Group 1-6,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389698271,3,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389698377,3,Sign In,200,OK,Thread Group 1-25,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,3,0,0
1685389698442,13,Login,200,OK,Thread Group 1-16,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389698442,1,Login-0,302,Found,Thread Group 1-16,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389698443,12,Login-1,200,OK,Thread Group 1-16,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,12,0,0
1685389698654,8,Login,200,OK,Thread Group 1-17,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389698654,2,Login-0,302,Found,Thread Group 1-17,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389698656,6,Login-1,200,OK,Thread Group 1-17,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1685389698659,5,Sign Out,200,OK,Thread Group 1-8,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389698659,2,Sign Out-0,302,Found,Thread Group 1-8,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389698662,2,Sign Out-1,200,OK,Thread Group 1-8,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389698662,4,Home,200,OK,Thread Group 1-5,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389698662,1,Home-0,302,Found,Thread Group 1-5,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389698663,3,Home-1,200,OK,Thread Group 1-5,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1685389698676,3,Sign Out,200,OK,Thread Group 1-9,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389698676,1,Sign Out-0,302,Found,Thread Group 1-9,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389698677,2,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389698687,2,Birds,200,OK,Thread Group 1-13,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685389698711,1,Main Catalog,200,OK,Thread Group 1-1,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389698781,2,Birds,200,OK,Thread Group 1-12,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685389698851,3,Login,200,OK,Thread Group 1-18,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389698851,2,Login-0,302,Found,Thread Group 1-18,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389698853,1,Login-1,200,OK,Thread Group 1-18,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389698887,6,Main Catalog,200,OK,Thread Group 1-2,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1685389699560,7,Login,200,OK,Thread Group 1-19,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389699560,2,Login-0,302,Found,Thread Group 1-19,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389699562,5,Login-1,200,OK,Thread Group 1-19,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389699685,7,Birds,200,OK,Thread Group 1-15,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,7,0,0
1685389699704,1,Birds,200,OK,Thread Group 1-14,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1685389699732,10,Sign Out,200,OK,Thread Group 1-10,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1685389699732,7,Sign Out-0,302,Found,Thread Group 1-10,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,7,0,0
1685389699740,2,Sign Out-1,200,OK,Thread Group 1-10,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389699779,1,Main Catalog,200,OK,Thread Group 1-3,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389699787,5,Home,200,OK,Thread Group 1-6,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389699787,1,Home-0,302,Found,Thread Group 1-6,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389699789,3,Home-1,200,OK,Thread Group 1-6,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1685389699790,4,Main Catalog,200,OK,Thread Group 1-4,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389699787,7,Home,200,OK,Thread Group 1-7,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389699787,2,Home-0,302,Found,Thread Group 1-7,,true,,146,195,25,25,http://localhost:8080/jpetstore,2,0,0
1685389699789,5,Home-1,200,OK,Thread Group 1-7,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,5,0,0
1685389699817,5,Sign Out,200,OK,Thread Group 1-11,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389699817,2,Sign Out-0,302,Found,Thread Group 1-11,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389699819,3,Sign Out-1,200,OK,Thread Group 1-11,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389700020,3,Birds,200,OK,Thread Group 1-16,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,3,0,0
1685389700030,14,Login,200,OK,Thread Group 1-20,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389700030,2,Login-0,302,Found,Thread Group 1-20,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389700032,12,Login-1,200,OK,Thread Group 1-20,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,12,0,0
1685389700192,3,Sign Out,200,OK,Thread Group 1-13,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389700192,1,Sign Out-0,302,Found,Thread Group 1-13,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389700194,1,Sign Out-1,200,OK,Thread Group 1-13,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389700195,3,Home,200,OK,Thread Group 1-8,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389700195,0,Home-0,302,Found,Thread Group 1-8,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389700195,3,Home-1,200,OK,Thread Group 1-8,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1685389700226,1,Main Catalog,200,OK,Thread Group 1-5,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389700244,2,Birds,200,OK,Thread Group 1-17,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685389700248,1,Home,200,OK,Thread Group 1-9,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389700248,0,Home-0,302,Found,Thread Group 1-9,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389700249,0,Home-1,200,OK,Thread Group 1-9,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389700306,2,Sign In,200,OK,Thread Group 1-1,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389700356,3,Login,200,OK,Thread Group 1-21,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389700356,2,Login-0,302,Found,Thread Group 1-21,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389700358,1,Login-1,200,OK,Thread Group 1-21,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389700363,1,Birds,200,OK,Thread Group 1-18,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1685389700364,3,Sign Out,200,OK,Thread Group 1-12,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389700364,1,Sign Out-0,302,Found,Thread Group 1-12,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389700365,2,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389700423,3,Sign In,200,OK,Thread Group 1-2,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389700718,5,Login,200,OK,Thread Group 1-22,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389700718,2,Login-0,302,Found,Thread Group 1-22,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389700720,3,Login-1,200,OK,Thread Group 1-22,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389701135,3,Birds,200,OK,Thread Group 1-19,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,3,0,0
1685389701268,4,Sign Out,200,OK,Thread Group 1-15,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389701268,1,Sign Out-0,302,Found,Thread Group 1-15,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389701270,2,Sign Out-1,200,OK,Thread Group 1-15,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389701289,2,Home,200,OK,Thread Group 1-10,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389701289,1,Home-0,302,Found,Thread Group 1-10,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389701290,1,Home-1,200,OK,Thread Group 1-10,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389701286,5,Sign Out,200,OK,Thread Group 1-14,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389701286,2,Sign Out-0,302,Found,Thread Group 1-14,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389701288,3,Sign Out-1,200,OK,Thread Group 1-14,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389701303,1,Main Catalog,200,OK,Thread Group 1-7,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389701317,2,Sign In,200,OK,Thread Group 1-4,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389701339,1,Home,200,OK,Thread Group 1-11,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389701339,0,Home-0,302,Found,Thread Group 1-11,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389701339,1,Home-1,200,OK,Thread Group 1-11,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389701374,1,Sign In,200,OK,Thread Group 1-3,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,1,0,0
1685389701388,2,Main Catalog,200,OK,Thread Group 1-6,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389701679,2,Birds,200,OK,Thread Group 1-20,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685389701553,130,Sign Out,200,OK,Thread Group 1-16,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389701553,1,Sign Out-0,302,Found,Thread Group 1-16,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389701680,3,Login,200,OK,Thread Group 1-24,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389701680,2,Login-0,302,Found,Thread Group 1-24,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389701682,1,Login-1,200,OK,Thread Group 1-24,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389701555,128,Sign Out-1,200,OK,Thread Group 1-16,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,128,0,0
1685389701761,3,Home,200,OK,Thread Group 1-13,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389701761,2,Home-0,302,Found,Thread Group 1-13,,true,,146,195,25,25,http://localhost:8080/jpetstore,2,0,0
1685389701763,1,Home-1,200,OK,Thread Group 1-13,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389701787,1,Main Catalog,200,OK,Thread Group 1-8,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389701794,1,Main Catalog,200,OK,Thread Group 1-9,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389701821,6,Sign In,200,OK,Thread Group 1-5,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,6,0,0
1685389701825,3,Sign Out,200,OK,Thread Group 1-17,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389701825,2,Sign Out-0,302,Found,Thread Group 1-17,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389701827,1,Sign Out-1,200,OK,Thread Group 1-17,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389701834,3,Login,200,OK,Thread Group 1-23,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389701834,1,Login-0,302,Found,Thread Group 1-23,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389701835,2,Login-1,200,OK,Thread Group 1-23,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389701861,2,Birds,200,OK,Thread Group 1-21,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685389701873,3,Home,200,OK,Thread Group 1-12,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389701873,0,Home-0,302,Found,Thread Group 1-12,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389701874,2,Home-1,200,OK,Thread Group 1-12,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389701922,2,Login,200,OK,Thread Group 1-25,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389701922,1,Login-0,302,Found,Thread Group 1-25,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389701923,1,Login-1,200,OK,Thread Group 1-25,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389701950,5,Sign Out,200,OK,Thread Group 1-18,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389701950,2,Sign Out-0,302,Found,Thread Group 1-18,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389701953,2,Sign Out-1,200,OK,Thread Group 1-18,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389702287,2,Birds,200,OK,Thread Group 1-22,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685389702666,4,Sign Out,200,OK,Thread Group 1-19,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389702666,1,Sign Out-0,302,Found,Thread Group 1-19,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389702668,2,Sign Out-1,200,OK,Thread Group 1-19,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389702833,0,Main Catalog,200,OK,Thread Group 1-10,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1685389702831,2,Sign In,200,OK,Thread Group 1-7,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389702849,0,Home,200,OK,Thread Group 1-14,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389702849,0,Home-0,302,Found,Thread Group 1-14,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389702849,0,Home-1,200,OK,Thread Group 1-14,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389702851,1,Home,200,OK,Thread Group 1-15,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389702851,1,Home-0,302,Found,Thread Group 1-15,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389702852,0,Home-1,200,OK,Thread Group 1-15,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389702895,2,Main Catalog,200,OK,Thread Group 1-11,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389702952,2,Sign In,200,OK,Thread Group 1-6,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389703196,2,Birds,200,OK,Thread Group 1-24,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685389703233,6,Sign Out,200,OK,Thread Group 1-20,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389703233,1,Sign Out-0,302,Found,Thread Group 1-20,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389703235,4,Sign Out-1,200,OK,Thread Group 1-20,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389703246,1,Home,200,OK,Thread Group 1-16,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389703246,1,Home-0,302,Found,Thread Group 1-16,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389703247,0,Home-1,200,OK,Thread Group 1-16,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389703274,3,Main Catalog,200,OK,Thread Group 1-13,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389703305,3,Sign In,200,OK,Thread Group 1-9,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,3,0,0
1685389703339,2,Home,200,OK,Thread Group 1-17,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389703339,1,Home-0,302,Found,Thread Group 1-17,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389703340,1,Home-1,200,OK,Thread Group 1-17,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389703348,2,Birds,200,OK,Thread Group 1-23,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
